file_name,ligand_name,pdb_name,file_type,file_path
1uyh_ligand.sdf,1uyh_ligand,1uyh,sdf,../data/v2020-other-PL/1uyh/1uyh_ligand.sdf
4i06_ligand.mol2,4i06_ligand,4i06,mol2,../data/v2020-other-PL/4i06/4i06_ligand.mol2
4i06_ligand.sdf,4i06_ligand,4i06,sdf,../data/v2020-other-PL/4i06/4i06_ligand.sdf
1zhl_ligand.sdf,1zhl_ligand,1zhl,sdf,../data/v2020-other-PL/1zhl/1zhl_ligand.sdf
1zhl_ligand.mol2,1zhl_ligand,1zhl,mol2,../data/v2020-other-PL/1zhl/1zhl_ligand.mol2
6hol_ligand.mol2,6hol_ligand,6hol,mol2,../data/v2020-other-PL/6hol/6hol_ligand.mol2
6hol_ligand.sdf,6hol_ligand,6hol,sdf,../data/v2020-other-PL/6hol/6hol_ligand.sdf
4qsx_ligand.mol2,4qsx_ligand,4qsx,mol2,../data/v2020-other-PL/4qsx/4qsx_ligand.mol2
4qsx_ligand.sdf,4qsx_ligand,4qsx,sdf,../data/v2020-other-PL/4qsx/4qsx_ligand.sdf
5f4u_ligand.sdf,5f4u_ligand,5f4u,sdf,../data/v2020-other-PL/5f4u/5f4u_ligand.sdf
5f4u_ligand.mol2,5f4u_ligand,5f4u,mol2,../data/v2020-other-PL/5f4u/5f4u_ligand.mol2
2ow3_ligand.mol2,2ow3_ligand,2ow3,mol2,../data/v2020-other-PL/2ow3/2ow3_ligand.mol2
2ow3_ligand.sdf,2ow3_ligand,2ow3,sdf,../data/v2020-other-PL/2ow3/2ow3_ligand.sdf
4xj0_ligand.sdf,4xj0_ligand,4xj0,sdf,../data/v2020-other-PL/4xj0/4xj0_ligand.sdf
4xj0_ligand.mol2,4xj0_ligand,4xj0,mol2,../data/v2020-other-PL/4xj0/4xj0_ligand.mol2
4mjr_ligand.mol2,4mjr_ligand,4mjr,mol2,../data/v2020-other-PL/4mjr/4mjr_ligand.mol2
4mjr_ligand.sdf,4mjr_ligand,4mjr,sdf,../data/v2020-other-PL/4mjr/4mjr_ligand.sdf
4gcj_ligand.sdf,4gcj_ligand,4gcj,sdf,../data/v2020-other-PL/4gcj/4gcj_ligand.sdf
4gcj_ligand.mol2,4gcj_ligand,4gcj,mol2,../data/v2020-other-PL/4gcj/4gcj_ligand.mol2
5l2y_ligand.sdf,5l2y_ligand,5l2y,sdf,../data/v2020-other-PL/5l2y/5l2y_ligand.sdf
5l2y_ligand.mol2,5l2y_ligand,5l2y,mol2,../data/v2020-other-PL/5l2y/5l2y_ligand.mol2
4auy_ligand.mol2,4auy_ligand,4auy,mol2,../data/v2020-other-PL/4auy/4auy_ligand.mol2
4auy_ligand.sdf,4auy_ligand,4auy,sdf,../data/v2020-other-PL/4auy/4auy_ligand.sdf
1hge_ligand.sdf,1hge_ligand,1hge,sdf,../data/v2020-other-PL/1hge/1hge_ligand.sdf
1hge_ligand.mol2,1hge_ligand,1hge,mol2,../data/v2020-other-PL/1hge/1hge_ligand.mol2
6i0k_ligand.mol2,6i0k_ligand,6i0k,mol2,../data/v2020-other-PL/6i0k/6i0k_ligand.mol2
6i0k_ligand.sdf,6i0k_ligand,6i0k,sdf,../data/v2020-other-PL/6i0k/6i0k_ligand.sdf
5u6v_ligand.mol2,5u6v_ligand,5u6v,mol2,../data/v2020-other-PL/5u6v/5u6v_ligand.mol2
5u6v_ligand.sdf,5u6v_ligand,5u6v,sdf,../data/v2020-other-PL/5u6v/5u6v_ligand.sdf
4as9_ligand.mol2,4as9_ligand,4as9,mol2,../data/v2020-other-PL/4as9/4as9_ligand.mol2
4as9_ligand.sdf,4as9_ligand,4as9,sdf,../data/v2020-other-PL/4as9/4as9_ligand.sdf
3k8d_ligand.sdf,3k8d_ligand,3k8d,sdf,../data/v2020-other-PL/3k8d/3k8d_ligand.sdf
3k8d_ligand.mol2,3k8d_ligand,3k8d,mol2,../data/v2020-other-PL/3k8d/3k8d_ligand.mol2
5hcl_ligand.mol2,5hcl_ligand,5hcl,mol2,../data/v2020-other-PL/5hcl/5hcl_ligand.mol2
5hcl_ligand.sdf,5hcl_ligand,5hcl,sdf,../data/v2020-other-PL/5hcl/5hcl_ligand.sdf
4u0g_ligand.sdf,4u0g_ligand,4u0g,sdf,../data/v2020-other-PL/4u0g/4u0g_ligand.sdf
4u0g_ligand.mol2,4u0g_ligand,4u0g,mol2,../data/v2020-other-PL/4u0g/4u0g_ligand.mol2
6q6m_ligand.mol2,6q6m_ligand,6q6m,mol2,../data/v2020-other-PL/6q6m/6q6m_ligand.mol2
6q6m_ligand.sdf,6q6m_ligand,6q6m,sdf,../data/v2020-other-PL/6q6m/6q6m_ligand.sdf
1wbg_ligand.sdf,1wbg_ligand,1wbg,sdf,../data/v2020-other-PL/1wbg/1wbg_ligand.sdf
1wbg_ligand.mol2,1wbg_ligand,1wbg,mol2,../data/v2020-other-PL/1wbg/1wbg_ligand.mol2
4e5h_ligand.mol2,4e5h_ligand,4e5h,mol2,../data/v2020-other-PL/4e5h/4e5h_ligand.mol2
4e5h_ligand.sdf,4e5h_ligand,4e5h,sdf,../data/v2020-other-PL/4e5h/4e5h_ligand.sdf
1e8h_ligand.sdf,1e8h_ligand,1e8h,sdf,../data/v2020-other-PL/1e8h/1e8h_ligand.sdf
1e8h_ligand.mol2,1e8h_ligand,1e8h,mol2,../data/v2020-other-PL/1e8h/1e8h_ligand.mol2
4rvt_ligand.sdf,4rvt_ligand,4rvt,sdf,../data/v2020-other-PL/4rvt/4rvt_ligand.sdf
4rvt_ligand.mol2,4rvt_ligand,4rvt,mol2,../data/v2020-other-PL/4rvt/4rvt_ligand.mol2
4x3t_ligand.mol2,4x3t_ligand,4x3t,mol2,../data/v2020-other-PL/4x3t/4x3t_ligand.mol2
4x3t_ligand.sdf,4x3t_ligand,4x3t,sdf,../data/v2020-other-PL/4x3t/4x3t_ligand.sdf
2xp4_ligand.sdf,2xp4_ligand,2xp4,sdf,../data/v2020-other-PL/2xp4/2xp4_ligand.sdf
2xp4_ligand.mol2,2xp4_ligand,2xp4,mol2,../data/v2020-other-PL/2xp4/2xp4_ligand.mol2
5w2p_ligand.mol2,5w2p_ligand,5w2p,mol2,../data/v2020-other-PL/5w2p/5w2p_ligand.mol2
5w2p_ligand.sdf,5w2p_ligand,5w2p,sdf,../data/v2020-other-PL/5w2p/5w2p_ligand.sdf
2am1_ligand.sdf,2am1_ligand,2am1,sdf,../data/v2020-other-PL/2am1/2am1_ligand.sdf
2am1_ligand.mol2,2am1_ligand,2am1,mol2,../data/v2020-other-PL/2am1/2am1_ligand.mol2
1xh8_ligand.mol2,1xh8_ligand,1xh8,mol2,../data/v2020-other-PL/1xh8/1xh8_ligand.mol2
1xh8_ligand.sdf,1xh8_ligand,1xh8,sdf,../data/v2020-other-PL/1xh8/1xh8_ligand.sdf
5hbe_ligand.sdf,5hbe_ligand,5hbe,sdf,../data/v2020-other-PL/5hbe/5hbe_ligand.sdf
5hbe_ligand.mol2,5hbe_ligand,5hbe,mol2,../data/v2020-other-PL/5hbe/5hbe_ligand.mol2
3mv5_ligand.sdf,3mv5_ligand,3mv5,sdf,../data/v2020-other-PL/3mv5/3mv5_ligand.sdf
3mv5_ligand.mol2,3mv5_ligand,3mv5,mol2,../data/v2020-other-PL/3mv5/3mv5_ligand.mol2
4q15_ligand.sdf,4q15_ligand,4q15,sdf,../data/v2020-other-PL/4q15/4q15_ligand.sdf
4q15_ligand.mol2,4q15_ligand,4q15,mol2,../data/v2020-other-PL/4q15/4q15_ligand.mol2
5brz_ligand.sdf,5brz_ligand,5brz,sdf,../data/v2020-other-PL/5brz/5brz_ligand.sdf
5brz_ligand.mol2,5brz_ligand,5brz,mol2,../data/v2020-other-PL/5brz/5brz_ligand.mol2
6gj5_ligand.sdf,6gj5_ligand,6gj5,sdf,../data/v2020-other-PL/6gj5/6gj5_ligand.sdf
6gj5_ligand.mol2,6gj5_ligand,6gj5,mol2,../data/v2020-other-PL/6gj5/6gj5_ligand.mol2
5qb0_ligand.sdf,5qb0_ligand,5qb0,sdf,../data/v2020-other-PL/5qb0/5qb0_ligand.sdf
5qb0_ligand.mol2,5qb0_ligand,5qb0,mol2,../data/v2020-other-PL/5qb0/5qb0_ligand.mol2
2aox_ligand.sdf,2aox_ligand,2aox,sdf,../data/v2020-other-PL/2aox/2aox_ligand.sdf
2aox_ligand.mol2,2aox_ligand,2aox,mol2,../data/v2020-other-PL/2aox/2aox_ligand.mol2
6hs4_ligand.sdf,6hs4_ligand,6hs4,sdf,../data/v2020-other-PL/6hs4/6hs4_ligand.sdf
6hs4_ligand.mol2,6hs4_ligand,6hs4,mol2,../data/v2020-other-PL/6hs4/6hs4_ligand.mol2
5can_ligand.mol2,5can_ligand,5can,mol2,../data/v2020-other-PL/5can/5can_ligand.mol2
5can_ligand.sdf,5can_ligand,5can,sdf,../data/v2020-other-PL/5can/5can_ligand.sdf
3kvx_ligand.sdf,3kvx_ligand,3kvx,sdf,../data/v2020-other-PL/3kvx/3kvx_ligand.sdf
3kvx_ligand.mol2,3kvx_ligand,3kvx,mol2,../data/v2020-other-PL/3kvx/3kvx_ligand.mol2
6pt3_ligand.sdf,6pt3_ligand,6pt3,sdf,../data/v2020-other-PL/6pt3/6pt3_ligand.sdf
6pt3_ligand.mol2,6pt3_ligand,6pt3,mol2,../data/v2020-other-PL/6pt3/6pt3_ligand.mol2
4pz8_ligand.mol2,4pz8_ligand,4pz8,mol2,../data/v2020-other-PL/4pz8/4pz8_ligand.mol2
4pz8_ligand.sdf,4pz8_ligand,4pz8,sdf,../data/v2020-other-PL/4pz8/4pz8_ligand.sdf
4jr3_ligand.sdf,4jr3_ligand,4jr3,sdf,../data/v2020-other-PL/4jr3/4jr3_ligand.sdf
4jr3_ligand.mol2,4jr3_ligand,4jr3,mol2,../data/v2020-other-PL/4jr3/4jr3_ligand.mol2
4ib5_ligand.sdf,4ib5_ligand,4ib5,sdf,../data/v2020-other-PL/4ib5/4ib5_ligand.sdf
4ib5_ligand.mol2,4ib5_ligand,4ib5,mol2,../data/v2020-other-PL/4ib5/4ib5_ligand.mol2
3ama_ligand.mol2,3ama_ligand,3ama,mol2,../data/v2020-other-PL/3ama/3ama_ligand.mol2
3ama_ligand.sdf,3ama_ligand,3ama,sdf,../data/v2020-other-PL/3ama/3ama_ligand.sdf
4btt_ligand.sdf,4btt_ligand,4btt,sdf,../data/v2020-other-PL/4btt/4btt_ligand.sdf
4btt_ligand.mol2,4btt_ligand,4btt,mol2,../data/v2020-other-PL/4btt/4btt_ligand.mol2
4dai_ligand.sdf,4dai_ligand,4dai,sdf,../data/v2020-other-PL/4dai/4dai_ligand.sdf
4dai_ligand.mol2,4dai_ligand,4dai,mol2,../data/v2020-other-PL/4dai/4dai_ligand.mol2
5i5z_ligand.sdf,5i5z_ligand,5i5z,sdf,../data/v2020-other-PL/5i5z/5i5z_ligand.sdf
5i5z_ligand.mol2,5i5z_ligand,5i5z,mol2,../data/v2020-other-PL/5i5z/5i5z_ligand.mol2
3oag_ligand.sdf,3oag_ligand,3oag,sdf,../data/v2020-other-PL/3oag/3oag_ligand.sdf
3oag_ligand.mol2,3oag_ligand,3oag,mol2,../data/v2020-other-PL/3oag/3oag_ligand.mol2
4kp0_ligand.sdf,4kp0_ligand,4kp0,sdf,../data/v2020-other-PL/4kp0/4kp0_ligand.sdf
4kp0_ligand.mol2,4kp0_ligand,4kp0,mol2,../data/v2020-other-PL/4kp0/4kp0_ligand.mol2
2ww2_ligand.sdf,2ww2_ligand,2ww2,sdf,../data/v2020-other-PL/2ww2/2ww2_ligand.sdf
2ww2_ligand.mol2,2ww2_ligand,2ww2,mol2,../data/v2020-other-PL/2ww2/2ww2_ligand.mol2
5alx_ligand.sdf,5alx_ligand,5alx,sdf,../data/v2020-other-PL/5alx/5alx_ligand.sdf
5alx_ligand.mol2,5alx_ligand,5alx,mol2,../data/v2020-other-PL/5alx/5alx_ligand.mol2
2fum_ligand.mol2,2fum_ligand,2fum,mol2,../data/v2020-other-PL/2fum/2fum_ligand.mol2
2fum_ligand.sdf,2fum_ligand,2fum,sdf,../data/v2020-other-PL/2fum/2fum_ligand.sdf
3veu_ligand.mol2,3veu_ligand,3veu,mol2,../data/v2020-other-PL/3veu/3veu_ligand.mol2
3veu_ligand.sdf,3veu_ligand,3veu,sdf,../data/v2020-other-PL/3veu/3veu_ligand.sdf
1ets_ligand.sdf,1ets_ligand,1ets,sdf,../data/v2020-other-PL/1ets/1ets_ligand.sdf
1ets_ligand.mol2,1ets_ligand,1ets,mol2,../data/v2020-other-PL/1ets/1ets_ligand.mol2
2wot_ligand.mol2,2wot_ligand,2wot,mol2,../data/v2020-other-PL/2wot/2wot_ligand.mol2
2wot_ligand.sdf,2wot_ligand,2wot,sdf,../data/v2020-other-PL/2wot/2wot_ligand.sdf
4qt2_ligand.sdf,4qt2_ligand,4qt2,sdf,../data/v2020-other-PL/4qt2/4qt2_ligand.sdf
4qt2_ligand.mol2,4qt2_ligand,4qt2,mol2,../data/v2020-other-PL/4qt2/4qt2_ligand.mol2
6bg3_ligand.sdf,6bg3_ligand,6bg3,sdf,../data/v2020-other-PL/6bg3/6bg3_ligand.sdf
6bg3_ligand.mol2,6bg3_ligand,6bg3,mol2,../data/v2020-other-PL/6bg3/6bg3_ligand.mol2
5i8b_ligand.sdf,5i8b_ligand,5i8b,sdf,../data/v2020-other-PL/5i8b/5i8b_ligand.sdf
5i8b_ligand.mol2,5i8b_ligand,5i8b,mol2,../data/v2020-other-PL/5i8b/5i8b_ligand.mol2
1mqj_ligand.sdf,1mqj_ligand,1mqj,sdf,../data/v2020-other-PL/1mqj/1mqj_ligand.sdf
1mqj_ligand.mol2,1mqj_ligand,1mqj,mol2,../data/v2020-other-PL/1mqj/1mqj_ligand.mol2
6ea1_ligand.sdf,6ea1_ligand,6ea1,sdf,../data/v2020-other-PL/6ea1/6ea1_ligand.sdf
6ea1_ligand.mol2,6ea1_ligand,6ea1,mol2,../data/v2020-other-PL/6ea1/6ea1_ligand.mol2
6h3k_ligand.mol2,6h3k_ligand,6h3k,mol2,../data/v2020-other-PL/6h3k/6h3k_ligand.mol2
6h3k_ligand.sdf,6h3k_ligand,6h3k,sdf,../data/v2020-other-PL/6h3k/6h3k_ligand.sdf
5npe_ligand.sdf,5npe_ligand,5npe,sdf,../data/v2020-other-PL/5npe/5npe_ligand.sdf
5npe_ligand.mol2,5npe_ligand,5npe,mol2,../data/v2020-other-PL/5npe/5npe_ligand.mol2
1v3x_ligand.mol2,1v3x_ligand,1v3x,mol2,../data/v2020-other-PL/1v3x/1v3x_ligand.mol2
1v3x_ligand.sdf,1v3x_ligand,1v3x,sdf,../data/v2020-other-PL/1v3x/1v3x_ligand.sdf
3i8t_ligand.sdf,3i8t_ligand,3i8t,sdf,../data/v2020-other-PL/3i8t/3i8t_ligand.sdf
3i8t_ligand.mol2,3i8t_ligand,3i8t,mol2,../data/v2020-other-PL/3i8t/3i8t_ligand.mol2
1rsi_ligand.mol2,1rsi_ligand,1rsi,mol2,../data/v2020-other-PL/1rsi/1rsi_ligand.mol2
1rsi_ligand.sdf,1rsi_ligand,1rsi,sdf,../data/v2020-other-PL/1rsi/1rsi_ligand.sdf
4n7h_ligand.sdf,4n7h_ligand,4n7h,sdf,../data/v2020-other-PL/4n7h/4n7h_ligand.sdf
4n7h_ligand.mol2,4n7h_ligand,4n7h,mol2,../data/v2020-other-PL/4n7h/4n7h_ligand.mol2
3ocg_ligand.mol2,3ocg_ligand,3ocg,mol2,../data/v2020-other-PL/3ocg/3ocg_ligand.mol2
3ocg_ligand.sdf,3ocg_ligand,3ocg,sdf,../data/v2020-other-PL/3ocg/3ocg_ligand.sdf
1syo_ligand.mol2,1syo_ligand,1syo,mol2,../data/v2020-other-PL/1syo/1syo_ligand.mol2
1syo_ligand.sdf,1syo_ligand,1syo,sdf,../data/v2020-other-PL/1syo/1syo_ligand.sdf
4u44_ligand.sdf,4u44_ligand,4u44,sdf,../data/v2020-other-PL/4u44/4u44_ligand.sdf
4u44_ligand.mol2,4u44_ligand,4u44,mol2,../data/v2020-other-PL/4u44/4u44_ligand.mol2
2wd1_ligand.sdf,2wd1_ligand,2wd1,sdf,../data/v2020-other-PL/2wd1/2wd1_ligand.sdf
2wd1_ligand.mol2,2wd1_ligand,2wd1,mol2,../data/v2020-other-PL/2wd1/2wd1_ligand.mol2
4e3d_ligand.mol2,4e3d_ligand,4e3d,mol2,../data/v2020-other-PL/4e3d/4e3d_ligand.mol2
4e3d_ligand.sdf,4e3d_ligand,4e3d,sdf,../data/v2020-other-PL/4e3d/4e3d_ligand.sdf
4d09_ligand.sdf,4d09_ligand,4d09,sdf,../data/v2020-other-PL/4d09/4d09_ligand.sdf
4d09_ligand.mol2,4d09_ligand,4d09,mol2,../data/v2020-other-PL/4d09/4d09_ligand.mol2
3bh8_ligand.mol2,3bh8_ligand,3bh8,mol2,../data/v2020-other-PL/3bh8/3bh8_ligand.mol2
3bh8_ligand.sdf,3bh8_ligand,3bh8,sdf,../data/v2020-other-PL/3bh8/3bh8_ligand.sdf
3rwf_ligand.mol2,3rwf_ligand,3rwf,mol2,../data/v2020-other-PL/3rwf/3rwf_ligand.mol2
3rwf_ligand.sdf,3rwf_ligand,3rwf,sdf,../data/v2020-other-PL/3rwf/3rwf_ligand.sdf
6p7q_ligand.sdf,6p7q_ligand,6p7q,sdf,../data/v2020-other-PL/6p7q/6p7q_ligand.sdf
6p7q_ligand.mol2,6p7q_ligand,6p7q,mol2,../data/v2020-other-PL/6p7q/6p7q_ligand.mol2
3dgq_ligand.sdf,3dgq_ligand,3dgq,sdf,../data/v2020-other-PL/3dgq/3dgq_ligand.sdf
3dgq_ligand.mol2,3dgq_ligand,3dgq,mol2,../data/v2020-other-PL/3dgq/3dgq_ligand.mol2
3eqb_ligand.sdf,3eqb_ligand,3eqb,sdf,../data/v2020-other-PL/3eqb/3eqb_ligand.sdf
3eqb_ligand.mol2,3eqb_ligand,3eqb,mol2,../data/v2020-other-PL/3eqb/3eqb_ligand.mol2
6rn6_ligand.mol2,6rn6_ligand,6rn6,mol2,../data/v2020-other-PL/6rn6/6rn6_ligand.mol2
6rn6_ligand.sdf,6rn6_ligand,6rn6,sdf,../data/v2020-other-PL/6rn6/6rn6_ligand.sdf
3dm6_ligand.mol2,3dm6_ligand,3dm6,mol2,../data/v2020-other-PL/3dm6/3dm6_ligand.mol2
3dm6_ligand.sdf,3dm6_ligand,3dm6,sdf,../data/v2020-other-PL/3dm6/3dm6_ligand.sdf
2ajd_ligand.sdf,2ajd_ligand,2ajd,sdf,../data/v2020-other-PL/2ajd/2ajd_ligand.sdf
2ajd_ligand.mol2,2ajd_ligand,2ajd,mol2,../data/v2020-other-PL/2ajd/2ajd_ligand.mol2
3rk9_ligand.mol2,3rk9_ligand,3rk9,mol2,../data/v2020-other-PL/3rk9/3rk9_ligand.mol2
3rk9_ligand.sdf,3rk9_ligand,3rk9,sdf,../data/v2020-other-PL/3rk9/3rk9_ligand.sdf
3gxz_ligand.mol2,3gxz_ligand,3gxz,mol2,../data/v2020-other-PL/3gxz/3gxz_ligand.mol2
3gxz_ligand.sdf,3gxz_ligand,3gxz,sdf,../data/v2020-other-PL/3gxz/3gxz_ligand.sdf
4l2f_ligand.sdf,4l2f_ligand,4l2f,sdf,../data/v2020-other-PL/4l2f/4l2f_ligand.sdf
4l2f_ligand.mol2,4l2f_ligand,4l2f,mol2,../data/v2020-other-PL/4l2f/4l2f_ligand.mol2
1xlx_ligand.sdf,1xlx_ligand,1xlx,sdf,../data/v2020-other-PL/1xlx/1xlx_ligand.sdf
1xlx_ligand.mol2,1xlx_ligand,1xlx,mol2,../data/v2020-other-PL/1xlx/1xlx_ligand.mol2
1ftk_ligand.sdf,1ftk_ligand,1ftk,sdf,../data/v2020-other-PL/1ftk/1ftk_ligand.sdf
1ftk_ligand.mol2,1ftk_ligand,1ftk,mol2,../data/v2020-other-PL/1ftk/1ftk_ligand.mol2
6djc_ligand.sdf,6djc_ligand,6djc,sdf,../data/v2020-other-PL/6djc/6djc_ligand.sdf
6djc_ligand.mol2,6djc_ligand,6djc,mol2,../data/v2020-other-PL/6djc/6djc_ligand.mol2
4mg7_ligand.mol2,4mg7_ligand,4mg7,mol2,../data/v2020-other-PL/4mg7/4mg7_ligand.mol2
4mg7_ligand.sdf,4mg7_ligand,4mg7,sdf,../data/v2020-other-PL/4mg7/4mg7_ligand.sdf
1oyn_ligand.sdf,1oyn_ligand,1oyn,sdf,../data/v2020-other-PL/1oyn/1oyn_ligand.sdf
1oyn_ligand.mol2,1oyn_ligand,1oyn,mol2,../data/v2020-other-PL/1oyn/1oyn_ligand.mol2
5alo_ligand.sdf,5alo_ligand,5alo,sdf,../data/v2020-other-PL/5alo/5alo_ligand.sdf
5alo_ligand.mol2,5alo_ligand,5alo,mol2,../data/v2020-other-PL/5alo/5alo_ligand.mol2
2ow2_ligand.sdf,2ow2_ligand,2ow2,sdf,../data/v2020-other-PL/2ow2/2ow2_ligand.sdf
2ow2_ligand.mol2,2ow2_ligand,2ow2,mol2,../data/v2020-other-PL/2ow2/2ow2_ligand.mol2
5ygf_ligand.sdf,5ygf_ligand,5ygf,sdf,../data/v2020-other-PL/5ygf/5ygf_ligand.sdf
5ygf_ligand.mol2,5ygf_ligand,5ygf,mol2,../data/v2020-other-PL/5ygf/5ygf_ligand.mol2
1lvc_ligand.mol2,1lvc_ligand,1lvc,mol2,../data/v2020-other-PL/1lvc/1lvc_ligand.mol2
1lvc_ligand.sdf,1lvc_ligand,1lvc,sdf,../data/v2020-other-PL/1lvc/1lvc_ligand.sdf
1e34_ligand.mol2,1e34_ligand,1e34,mol2,../data/v2020-other-PL/1e34/1e34_ligand.mol2
1e34_ligand.sdf,1e34_ligand,1e34,sdf,../data/v2020-other-PL/1e34/1e34_ligand.sdf
5dgm_ligand.sdf,5dgm_ligand,5dgm,sdf,../data/v2020-other-PL/5dgm/5dgm_ligand.sdf
5dgm_ligand.mol2,5dgm_ligand,5dgm,mol2,../data/v2020-other-PL/5dgm/5dgm_ligand.mol2
2ojf_ligand.mol2,2ojf_ligand,2ojf,mol2,../data/v2020-other-PL/2ojf/2ojf_ligand.mol2
2ojf_ligand.sdf,2ojf_ligand,2ojf,sdf,../data/v2020-other-PL/2ojf/2ojf_ligand.sdf
1xuo_ligand.mol2,1xuo_ligand,1xuo,mol2,../data/v2020-other-PL/1xuo/1xuo_ligand.mol2
1xuo_ligand.sdf,1xuo_ligand,1xuo,sdf,../data/v2020-other-PL/1xuo/1xuo_ligand.sdf
2l6e_ligand.mol2,2l6e_ligand,2l6e,mol2,../data/v2020-other-PL/2l6e/2l6e_ligand.mol2
2l6e_ligand.sdf,2l6e_ligand,2l6e,sdf,../data/v2020-other-PL/2l6e/2l6e_ligand.sdf
4uub_ligand.sdf,4uub_ligand,4uub,sdf,../data/v2020-other-PL/4uub/4uub_ligand.sdf
4uub_ligand.mol2,4uub_ligand,4uub,mol2,../data/v2020-other-PL/4uub/4uub_ligand.mol2
5ok3_ligand.sdf,5ok3_ligand,5ok3,sdf,../data/v2020-other-PL/5ok3/5ok3_ligand.sdf
5ok3_ligand.mol2,5ok3_ligand,5ok3,mol2,../data/v2020-other-PL/5ok3/5ok3_ligand.mol2
5h5o_ligand.mol2,5h5o_ligand,5h5o,mol2,../data/v2020-other-PL/5h5o/5h5o_ligand.mol2
5h5o_ligand.sdf,5h5o_ligand,5h5o,sdf,../data/v2020-other-PL/5h5o/5h5o_ligand.sdf
6aaq_ligand.mol2,6aaq_ligand,6aaq,mol2,../data/v2020-other-PL/6aaq/6aaq_ligand.mol2
6aaq_ligand.sdf,6aaq_ligand,6aaq,sdf,../data/v2020-other-PL/6aaq/6aaq_ligand.sdf
1fax_ligand.sdf,1fax_ligand,1fax,sdf,../data/v2020-other-PL/1fax/1fax_ligand.sdf
1fax_ligand.mol2,1fax_ligand,1fax,mol2,../data/v2020-other-PL/1fax/1fax_ligand.mol2
3ws8_ligand.mol2,3ws8_ligand,3ws8,mol2,../data/v2020-other-PL/3ws8/3ws8_ligand.mol2
3ws8_ligand.sdf,3ws8_ligand,3ws8,sdf,../data/v2020-other-PL/3ws8/3ws8_ligand.sdf
4rn0_ligand.mol2,4rn0_ligand,4rn0,mol2,../data/v2020-other-PL/4rn0/4rn0_ligand.mol2
4rn0_ligand.sdf,4rn0_ligand,4rn0,sdf,../data/v2020-other-PL/4rn0/4rn0_ligand.sdf
2nmb_ligand.sdf,2nmb_ligand,2nmb,sdf,../data/v2020-other-PL/2nmb/2nmb_ligand.sdf
2nmb_ligand.mol2,2nmb_ligand,2nmb,mol2,../data/v2020-other-PL/2nmb/2nmb_ligand.mol2
4joh_ligand.mol2,4joh_ligand,4joh,mol2,../data/v2020-other-PL/4joh/4joh_ligand.mol2
4joh_ligand.sdf,4joh_ligand,4joh,sdf,../data/v2020-other-PL/4joh/4joh_ligand.sdf
3l5c_ligand.mol2,3l5c_ligand,3l5c,mol2,../data/v2020-other-PL/3l5c/3l5c_ligand.mol2
3l5c_ligand.sdf,3l5c_ligand,3l5c,sdf,../data/v2020-other-PL/3l5c/3l5c_ligand.sdf
2imb_ligand.sdf,2imb_ligand,2imb,sdf,../data/v2020-other-PL/2imb/2imb_ligand.sdf
2imb_ligand.mol2,2imb_ligand,2imb,mol2,../data/v2020-other-PL/2imb/2imb_ligand.mol2
4urw_ligand.sdf,4urw_ligand,4urw,sdf,../data/v2020-other-PL/4urw/4urw_ligand.sdf
4urw_ligand.mol2,4urw_ligand,4urw,mol2,../data/v2020-other-PL/4urw/4urw_ligand.mol2
5fwr_ligand.sdf,5fwr_ligand,5fwr,sdf,../data/v2020-other-PL/5fwr/5fwr_ligand.sdf
5fwr_ligand.mol2,5fwr_ligand,5fwr,mol2,../data/v2020-other-PL/5fwr/5fwr_ligand.mol2
2wi7_ligand.mol2,2wi7_ligand,2wi7,mol2,../data/v2020-other-PL/2wi7/2wi7_ligand.mol2
2wi7_ligand.sdf,2wi7_ligand,2wi7,sdf,../data/v2020-other-PL/2wi7/2wi7_ligand.sdf
3iw8_ligand.sdf,3iw8_ligand,3iw8,sdf,../data/v2020-other-PL/3iw8/3iw8_ligand.sdf
3iw8_ligand.mol2,3iw8_ligand,3iw8,mol2,../data/v2020-other-PL/3iw8/3iw8_ligand.mol2
2q70_ligand.mol2,2q70_ligand,2q70,mol2,../data/v2020-other-PL/2q70/2q70_ligand.mol2
2q70_ligand.sdf,2q70_ligand,2q70,sdf,../data/v2020-other-PL/2q70/2q70_ligand.sdf
3o23_ligand.sdf,3o23_ligand,3o23,sdf,../data/v2020-other-PL/3o23/3o23_ligand.sdf
3o23_ligand.mol2,3o23_ligand,3o23,mol2,../data/v2020-other-PL/3o23/3o23_ligand.mol2
1jd6_ligand.sdf,1jd6_ligand,1jd6,sdf,../data/v2020-other-PL/1jd6/1jd6_ligand.sdf
1jd6_ligand.mol2,1jd6_ligand,1jd6,mol2,../data/v2020-other-PL/1jd6/1jd6_ligand.mol2
5eou_ligand.mol2,5eou_ligand,5eou,mol2,../data/v2020-other-PL/5eou/5eou_ligand.mol2
5eou_ligand.sdf,5eou_ligand,5eou,sdf,../data/v2020-other-PL/5eou/5eou_ligand.sdf
2xvd_ligand.mol2,2xvd_ligand,2xvd,mol2,../data/v2020-other-PL/2xvd/2xvd_ligand.mol2
2xvd_ligand.sdf,2xvd_ligand,2xvd,sdf,../data/v2020-other-PL/2xvd/2xvd_ligand.sdf
2lzg_ligand.sdf,2lzg_ligand,2lzg,sdf,../data/v2020-other-PL/2lzg/2lzg_ligand.sdf
