,ligand_name,pdb_name,smiles,rot_bonds,n_atoms,arom_rings,amide_bonds
13476,4onf_ligand,4onf,C[C@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](C)NC(=O)[C@@H]([NH3+])CC(=O)[O-])C(=O)[O-],22,94,1,5
7873,4trw_ligand,4trw,CCC[C@H]([NH2+]C[C@@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])[C@@H](C)CC)C(=O)[O-],22,95,1,3
3566,4ikn_ligand,4ikn,CC(C)C[C@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]([NH3+])CC(=O)[O-])C(=O)[O-],22,96,1,5
4054,5zms_ligand,5zms,NC(=[NH2+])NCCC[C@@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](CCCC[NH3+])NC(=O)Cc1ccc(CNC(N)=[NH2+])cc1)C(=O)[O-],22,96,1,3
6777,4a0j_ligand,4a0j,C[C@H]([NH3+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)[O-])[C@@H](C)O[P+](=O)(=O)[O-],22,96,0,5
7206,3ued_ligand,3ued,C[C@H]([NH3+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)[O-])[C@@H](C)O[P+](=O)(=O)[O-],22,96,0,5
7405,6mtv_ligand,6mtv,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)[NH3+])[C@@H](C)O)C(=O)[O-],22,96,0,7
9430,4jj7_ligand,4jj7,CC(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](CC(=O)N[C@@H](CCC(C)C)C(=O)N[C@@H](CC(=O)[O-])C(C)=O)CC(C)C,22,97,1,5
11057,4jje_ligand,4jje,CC(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](CC(=O)N[C@@H](CCC(C)C)C(=O)N[C@@H](CC(=O)[O-])C(C)=O)CC(C)C,22,97,1,5
13347,4jj8_ligand,4jj8,CC(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](CC(=O)N[C@@H](CCC(C)C)C(=O)N[C@@H](CC(=O)[O-])C(C)=O)CC(C)C,22,97,1,5
2244,1q4k_ligand,1q4k,CSCC[C@H]([NH3+])C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)[O-])[C@@H](C)O[P+](=O)(=O)[O-],22,98,0,6
9093,3omg_ligand,3omg,CNC(NC)=[NH+]CCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)C[NH3+])C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)[O-],22,98,0,6
3263,5cyv_ligand,5cyv,CC(C)(CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O[P+](=O)(=O)[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCc1ccc(O)cc1,22,99,3,2
6652,4j78_ligand,4j78,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCCC[NH3+])[C@@H](C)O)C(=O)[O-],22,99,0,4
10071,3mp1_ligand,3mp1,C[C@H]([NH3+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)[O-])[C@@H](C)O,22,99,0,5
784,4j73_ligand,4j73,CC(C)C[C@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](C)NC(=O)[C@H](C)[NH3+])C(=O)N[C@H](C(=O)[O-])C(C)C,22,102,0,5
7170,4mdt_ligand,4mdt,CCCCCCCCCCC[C@@H](O)CC(=O)O[C@@H]1[C@@H]([NH3+])[C@@H](O[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H]1O,22,102,1,0
8749,3ivq_ligand,3ivq,CC(C)[C@H](NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@@H]1CCC[NH2+]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)[O-])[C@@H](C)O,22,102,0,7
9386,3qmk_ligand,3qmk,O=C([O-])[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NS(=O)(=O)[O-])[C@@H](O[C@H]3[C@H](O)[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]4[C@H](O)[C@@H](NS(=O)(=O)[O-])[C@@H](O)O[C@@H]4COS(=O)(=O)[O-])O[C@H]3C(=O)[O-])O[C@@H]2COS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H](O)[C@@H]1O,22,103,0,0
11539,3pxe_ligand,3pxe,C[C@@H](O)[C@H](NC(=O)[C@@H]([NH3+])CO)C(=O)N[C@@H](CO[P+](=O)(=O)[O-])C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)[O-])[C@@H](C)O,22,104,1,7
12266,1epp_ligand,1epp,CC[C@H](C)CNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)NC)NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N(C)C,22,104,1,3
3976,5fkj_ligand,5fkj,CC[N+](CC)(CCCCCn1c(C)cc(=O)n(CCCCC[N+](CC)(CC)Cc2ccccc2[N+](=O)[O-])c1=O)Cc1ccccc1[N+](=O)[O-],22,105,3,0
1729,2pem_ligand,2pem,CC[C@H](C)[C@H](NC(=O)[C@H](C)[NH3+])C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)[O-],22,107,2,6
9920,1qsc_ligand,1qsc,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@H](C(=O)[O-])[C@@H](C)O,22,107,1,7
3550,2j9a_ligand,2j9a,CCCCCCC[C@@H]([NH3+])[C@H](O)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-],22,109,2,4
3726,2qzx_ligand,2qzx,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)[O-])C(C)C)C(C)C,22,110,0,5
4063,1sme_ligand,1sme,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)[O-])C(C)C)C(C)C,22,110,0,5
4663,6apr_ligand,6apr,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)[O-])C(C)C)C(C)C,22,110,0,5
9723,3sov_ligand,3sov,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])CC(C)C)C(=O)NCC(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)[O-],22,110,0,7
6623,3rl7_ligand,3rl7,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]([NH3+])CO)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)[O-])C(C)C)[C@@H](C)O)C(C)C,22,111,1,6
10488,1sps_ligand,1sps,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H]1CCC[NH2+]1)C(=O)N1CCC[C@H]1C=O,22,111,1,6
11070,4aph_ligand,4aph,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](C)[NH3+])C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(N)=O,22,112,2,6
2626,3mxy_ligand,3mxy,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O[P+](=O)(=O)[O-])cc1)NC(=O)C[NH3+])C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-])[C@@H](C)O,22,113,2,7
7165,5e1d_ligand,5e1d,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)[O-],22,113,1,5
2711,1gvu_ligand,1gvu,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[NH2+]1)C(C)C)C(=O)[O-],22,115,2,5
5458,3zn1_ligand,3zn1,CC(C)C[C@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CCC[NH2+]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)[O-])C(C)C,22,116,1,5
6370,4y32_ligand,4y32,CC(C)C[C@H](NC(=O)[C@H](CO[P+](=O)(=O)[O-])NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+])[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)[O-])[C@@H](C)O,22,116,0,6
7132,4y3b_ligand,4y3b,CC(C)C[C@H](NC(=O)[C@H](CO[P+](=O)(=O)[O-])NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+])[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)[O-])[C@@H](C)O,22,116,0,6
8244,6qts_ligand,6qts,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])C(C)C,22,116,1,6
11102,4nmp_ligand,4nmp,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12)[C@@H](C)CC)C(=O)[O-],22,116,2,6
13676,2nmb_ligand,2nmb,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)[NH3+])C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O[P+](=O)(=O)[O-])cc1)C(=O)N[C@@H](CC(C)C)C(=O)[O-],22,117,2,6
2772,4nms_ligand,4nms,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=O)c1ccc(F)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)[O-],22,118,3,6
9843,4nmv_ligand,4nmv,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=O)c1ccc(Br)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)[O-],22,118,3,6
4460,5jt2_ligand,5jt2,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(CNC(=O)COCC(=O)NCc5ccc(-c6cnc7[nH]cc(C(=O)c8c(F)ccc(NS(=O)(=O)CCC)c8F)c7c6)cc5)cc4)cc23)c1F,22,121,8,2
8341,3e7b_ligand,3e7b,CO[C@@H]([C@H](O)CC(=O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H]1O[C@]2(CC[C@@H](C)[C@H](CC[C@H](C)C(C)=O)O2)CC[C@@H]1C)[C@H](OC(=O)C[C@@H](O)/C(C(=O)[O-])=C(\C)C(=O)[O-])C(C)C,22,121,0,0
5346,3d9o_ligand,3d9o,C[C@@H](O)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCC[NH2+]1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CO,22,124,1,8
7137,5ckr_ligand,5ckr,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)N[C@H](C(=O)[O-])C(C)C)[C@@H]1CCNC(=[NH2+])N1)C(=O)NCCC[NH2+][C@H](C(=O)[O-])[C@H](O[C@@H]1O[C@H](C[NH3+])[C@@H](O)[C@H]1O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,22,126,1,4
12877,1joj_ligand,1joj,CSCC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,22,127,5,7
13115,2ms4_ligand,2ms4,C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H]1CCC[NH2+]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)[O-],22,129,1,9
6882,1imx_ligand,1imx,C[C@H](CCC(=O)N(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,22,135,0,3
7042,3nan_ligand,3nan,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@H](OC(=O)CCCc1ccc(O)c(CCCCCCNC(=O)OC(C)(C)C)c1)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O,22,142,1,1
962,6g86_ligand,6g86,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)[O-],22,143,1,9
10493,5tpc_ligand,5tpc,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@@H](O)[C@H](O)O[C@@H]2CO)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H]1O,22,144,0,3
5392,1cka_ligand,1cka,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC[NH2+]1)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)CCCC[NH3+],22,147,0,8
7248,5xo2_ligand,5xo2,CC(=O)N[C@H]1[C@@H](O[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)C[NH3+])C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-])O[C@H](CO[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)C[C@@H]1O,22,148,0,8
13961,5xof_ligand,5xof,CC(=O)N[C@H]1[C@@H](O[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)C[NH3+])C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-])O[C@H](CO[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@@H]1O,22,149,0,8
9879,6hzd_ligand,6hzd,NC(=[NH2+])NCCC[C@@H]1NC(=O)CCCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)NCc2ccc(C(N)=[NH2+])cc2)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCCNC(N)=[NH2+])NC1=O,22,151,1,7
9243,6mnf_ligand,6mnf,OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](OC[C@H]3OC[C@@H](O)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,22,170,0,0
8220,3cyu_ligand,3cyu,COc1cc2c3cc1O/C=C\Oc1cc4c(cc1OCc1cn(CCc5ccc(S(N)(=O)=O)cc5)nn1)Cc1cc5c(OCc6cn(CCC(=O)[O-])nn6)cc1Cc1cc(c(OCc6cn(CCC(=O)[O-])nn6)cc1C4)O/C=C/Oc1cc(c(cc1OC)Cc1cc(c(OC)cc1C3)OCCO5)C2,22,171,10,0
6806,6jax_ligand,6jax,[NH3+][C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8[NH3+])[C@H](O)[C@H]7[NH3+])[C@H](O)[C@H]6[NH3+])[C@H](O)[C@H]5[NH3+])[C@H](O)[C@H]4[NH3+])[C@H](O)[C@H]3[NH3+])[C@H](O)[C@H]2[NH3+])[C@@H](CO)O[C@H]1O,22,187,0,0
5502,4gly_ligand,4gly,CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@H]([NH3+])C(=O)N[C@H]2CSSC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)CNC(=O)[C@H](CC(C)C)NC2=O)C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1)C(N)=O,22,191,1,14
12165,4gw5_ligand,4gw5,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)[O-])NC(=O)[C@H](CCCC[NH3+])NC1=O,22,191,1,13
5250,5icx_ligand,5icx,CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)[O-])NC(=O)[C@H](C)NC1=O,22,193,1,12
8851,5t90_ligand,5t90,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]2CSSC[C@H](NC(=O)CNC(=O)[C@@H]([NH3+])CO)C(=O)N[C@@H](CSSC[C@@H](C(N)=O)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N2,22,227,0,21
8545,4j77_ligand,4j77,[NH3+]CCCC[C@H](NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H]([NH3+])CCCC[NH3+])C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-],23,85,0,4
6717,3uig_ligand,3uig,C[C@H]([NH3+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCC(N)=O)C(=O)[O-])[C@@H](C)O[P+](=O)(=O)[O-],23,93,0,5
13168,5em9_ligand,5em9,CC(C)C[C@H](NC(=O)[C@@H]([NH3+])CO[P+](=O)(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-],23,93,1,5
2256,5eyz_ligand,5eyz,CC(C)[C@H](NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)C[NH3+])[C@@H](C)O)C(=O)[O-],23,94,0,5
7198,5w7x_ligand,5w7x,C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCC[NH2+]1)C(=O)NCC(=O)N[C@@H](CO[P+](=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])[C@@H](C)O[P+](=O)(=O)[O-],23,98,1,6
11923,2h9m_ligand,2h9m,C[C@H]([NH3+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)O)[C@@H](C)O,23,98,0,6
14009,5c6v_ligand,5c6v,CC(C)C[C@H](NC(=O)C[NH3+])C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)[O-],23,100,0,6
7983,4z5w_ligand,4z5w,CC[C@H](C)[C@H](NC(=O)[C@@H]([NH3+])Cc1ccc(OS(=O)(=O)[O-])cc1)C(=O)N[C@@H](Cc1ccc(OS(=O)(=O)[O-])cc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)[O-])[C@@H](C)O,23,101,2,5
10231,4eqf_ligand,4eqf,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+])C(=O)[O-],23,101,0,6
12662,6iiw_ligand,6iiw,CC(C)[C@H]([NH3+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])[C@@H](C)O,23,101,0,5
2091,1d8e_ligand,1d8e,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCSC)C(=O)[O-],23,102,0,5
3053,3zmq_ligand,3zmq,C[C@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccc(C(F)(F)[P+](=O)(=O)[O-])cc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)[O-],23,102,1,7
2731,5heb_ligand,5heb,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](C)NC(=O)[C@H](C)[NH3+])[C@@H](C)O)C(=O)[O-],23,103,0,7
8555,4x3i_ligand,4x3i,C[C@H]([NH3+])C(=O)N[C@H](C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)NCC(=O)[O-])[C@@H](C)O,23,103,1,7
8680,6o7g_ligand,6o7g,CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@H](C)NC(=O)CNC(=O)CNC(C)=O,23,103,1,8
9379,5yc1_ligand,5yc1,CC(C)C[C@H](NC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)[O-],23,104,0,4
